
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Tue May 11 2004,Box Score,San Antonio Spurs,90,Los Angeles Lakers,98,,
Tue May 11 2004,Box Score,Detroit Pistons,79,New Jersey Nets,94,,
Wed May 12 2004,Box Score,Indiana Pacers,88,Miami Heat,100,,
Wed May 12 2004,Box Score,Minnesota Timberwolves,81,Sacramento Kings,87,,
Thu May 13 2004,Box Score,Los Angeles Lakers,74,San Antonio Spurs,73,,
Fri May 14 2004,Box Score,New Jersey Nets,127,Detroit Pistons,120,3OT,
Fri May 14 2004,Box Score,Sacramento Kings,74,Minnesota Timberwolves,86,,
Sat May 15 2004,Box Score,Miami Heat,83,Indiana Pacers,94,,
Sat May 15 2004,Box Score,San Antonio Spurs,76,Los Angeles Lakers,88,,
Sun May 16 2004,Box Score,Detroit Pistons,81,New Jersey Nets,75,,
Sun May 16 2004,Box Score,Minnesota Timberwolves,87,Sacramento Kings,104,,
Tue May 18 2004,Box Score,Indiana Pacers,73,Miami Heat,70,,
Wed May 19 2004,Box Score,Sacramento Kings,80,Minnesota Timberwolves,83,,
Thu May 20 2004,Box Score,New Jersey Nets,69,Detroit Pistons,90,,
Fri May 21 2004,Box Score,Los Angeles Lakers,97,Minnesota Timberwolves,88,,
Sat May 22 2004,Box Score,Detroit Pistons,74,Indiana Pacers,78,,
Sun May 23 2004,Box Score,Los Angeles Lakers,71,Minnesota Timberwolves,89,,
Mon May 24 2004,Box Score,Detroit Pistons,72,Indiana Pacers,67,,
Tue May 25 2004,Box Score,Minnesota Timberwolves,89,Los Angeles Lakers,100,,
Wed May 26 2004,Box Score,Indiana Pacers,78,Detroit Pistons,85,,
Thu May 27 2004,Box Score,Minnesota Timberwolves,85,Los Angeles Lakers,92,,
Fri May 28 2004,Box Score,Indiana Pacers,83,Detroit Pistons,68,,
Sat May 29 2004,Box Score,Los Angeles Lakers,96,Minnesota Timberwolves,98,,
Sun May 30 2004,Box Score,Detroit Pistons,83,Indiana Pacers,65,,
Mon May 31 2004,Box Score,Minnesota Timberwolves,90,Los Angeles Lakers,96,,
Tue Jun 1 2004,Box Score,Indiana Pacers,65,Detroit Pistons,69,,
Sun Jun 6 2004,Box Score,Detroit Pistons,87,Los Angeles Lakers,75,,
Tue Jun 8 2004,Box Score,Detroit Pistons,91,Los Angeles Lakers,99,OT,
Thu Jun 10 2004,Box Score,Los Angeles Lakers,68,Detroit Pistons,88,,
Sun Jun 13 2004,Box Score,Los Angeles Lakers,80,Detroit Pistons,88,,
Tue Jun 15 2004,Box Score,Los Angeles Lakers,87,Detroit Pistons,100,,
